,Brand Name,Model Number,Manufacturing Countries,Comparative Energy Consumption,Star Rating,Appliance Type
1691,SAMSUNG,UA49NU7300S,Vietnam,332.0,4.0,Televisions
1692,SAMSUNG,UA55NU7300S,Vietnam,386.0,4.0,Televisions
1693,SAMSUNG,UA65NU7300S,Vietnam,434.0,5.0,Televisions
1694,SAMSUNG,UA75NU7100,Vietnam,551.0,5.0,Televisions
1695,SAMSUNG,UA75NU7100S,Vietnam,551.0,5.0,Televisions
1696,SAMSUNG,UA75NU7100W,Vietnam,551.0,5.0,Televisions
1697,SAMSUNG,QA65Q7CNAW,Vietnam,562.0,4.0,Televisions
1698,SAMSUNG,QA75Q7FNA,Vietnam,744.0,4.0,Televisions
1699,SAMSUNG,QA75Q7FNAS,Vietnam,744.0,4.0,Televisions
1700,SAMSUNG,QA75Q7FNAW,Vietnam,744.0,4.0,Televisions
1701,SONY,KD-43X7000F,Malaysia,226.0,4.5,Televisions
1702,SONY,KD-49X7000F,Malaysia,267.0,5.0,Televisions
1703,EVOKE,EV2219LED,China,110.0,2.5,Televisions
1704,EVOKE,EV2499DVD,China,95.0,4.5,Televisions
1705,EVOKE,EV2499DVDW,China,95.0,4.5,Televisions
1706,EVOKE,EV32Z3LED,China,141.0,4.5,Televisions
1707,EVOKE,EV3219DVD,China,138.0,4.5,Televisions
1708,AVIO,AV5506UHD-A,China,413.0,4.0,Televisions
1709,LG,55UU761H-TA,"South Korea,Indonesia",335.0,5.0,Televisions
1710,SONY,KD-55X7000F,Malaysia,388.0,4.0,Televisions
1711,SONY,KD-65X7000F,Malaysia,382.0,5.5,Televisions
1712,SAMSUNG,QA65Q8CNAS,Vietnam,562.0,4.0,Televisions
1713,VERA,NM028-47LED,China,65.0,4.5,Televisions
1714,VERA,NM028-47LED***,China,65.0,4.5,Televisions
1715,VERA,NM028-47LEDUSB,China,65.0,4.5,Televisions
1716,VERA,NM028-40LED,China,55.0,4.5,Televisions
1717,VERA,NM028-40LED***,China,55.0,4.5,Televisions
1718,VERA,NM028-40LED100,China,55.0,4.5,Televisions
1719,PLATINUM,PT5506UHD-4,China,435.0,3.5,Televisions
1720,SAMSUNG,QA75Q9FNA,Vietnam,1043.0,2.5,Televisions
1721,SAMSUNG,QA75Q9FNAS,Vietnam,1043.0,2.5,Televisions
1722,SAMSUNG,QA75Q9FNAW,Vietnam,1043.0,2.5,Televisions
1723,KOGAN,KALED58ZU9010SKA,China,503.0,3.5,Televisions
1724,KOGAN,KALED50ZU9010SKA,China,359.0,3.5,Televisions
1725,AVIO,AV6501UHD,China,647.0,3.5,Televisions
1726,PANASONIC,TH-32FS500Z,Malaysia,144.0,4.5,Televisions
1727,PANASONIC,TH-40FS500Z,Malaysia,167.0,5.5,Televisions
1728,PANASONIC,TH-43FX600Z,Malaysia,309.0,3.0,Televisions
1729,PANASONIC,TH-49FX600Z,Malaysia,332.0,4.0,Televisions
1730,SAMSUNG,QA55Q8CNAS,Vietnam,518.0,3.0,Televisions
1732,PANASONIC,TH-50FS500Z,Malaysia,310.0,4.5,Televisions
1733,HISENSE,50P6,China,318.0,4.5,Televisions
1734,HISENSE,55P6,China,380.0,4.5,Televisions
1735,HISENSE,32P4,China,116.0,5.5,Televisions
1736,PANASONIC,TH-55FX800A,Malaysia,329.0,5.0,Televisions
1737,PANASONIC,TH-65FX800A,Malaysia,431.0,5.0,Televisions
1738,SONY,KD-65X7500F,Malaysia,390.0,5.5,Televisions
1739,PANASONIC,TH-49FX800Z,Malaysia,311.0,4.0,Televisions
1740,PANASONIC,TH-55FX800Z,Malaysia,329.0,5.0,Televisions
1741,PANASONIC,TH-65FX800Z,Malaysia,431.0,5.0,Televisions
1742,KOGAN,KALED55KU8000SZJ,China,273.0,6.0,Televisions
1743,HISENSE,39P4,China,164.0,5.5,Televisions
1744,SAMSUNG,UA43N5500AS,Vietnam,193.0,5.5,Televisions
1745,HISENSE,49P4,China,244.0,5.5,Televisions
1746,VEON,SRO654K2017,China,647.0,3.5,Televisions
1747,VEON,SRO432018,China,219.0,4.5,Televisions
1748,HISENSE,75P7,China,682.0,4.5,Televisions
1749,HISENSE,55P4,China,298.0,5.5,Televisions
1750,HISENSE,55P1,China,378.0,4.5,Televisions
1751,HISENSE,55P7,China,378.0,4.5,Televisions
1752,HISENSE,55P7/P1,China,378.0,4.5,Televisions
1753,BAUHN,ATV65UHD-0518,China,493.0,4.5,Televisions
1754,HISENSE,43P6,China,270.0,4.0,Televisions
1755,HISENSE,50P7,China,282.0,5.0,Televisions
1756,HISENSE,65P6,China,460.0,5.0,Televisions
1757,HISENSE,65P1,China,368.0,6.0,Televisions
1758,HISENSE,65P7,China,368.0,6.0,Televisions
1759,HISENSE,65P7/P1,China,368.0,6.0,Televisions
1760,TCL,65P6US,China,364.0,6.0,Televisions
1761,TCL,55P6US,China,295.0,5.5,Televisions
1762,TCL,55X4US,China,334.0,5.0,Televisions
1763,TCL,65X4US,China,406.0,5.5,Televisions
1764,LG,43LK5400PTA,"South Korea,Indonesia",199.0,5.0,Televisions
1765,LG,49LK5400PTA,"South Korea,Indonesia",254.0,5.0,Televisions
1766,SONIQ,N55UV17B*,China,375.0,4.5,Televisions
1767,SONIQ,N55UV17B-AU,China,375.0,4.5,Televisions
1768,SONIQ,N55UV17B-NZ,China,375.0,4.5,Televisions
1769,PANASONIC,TH-65FZ1000U,Malaysia,582.0,4.0,Televisions
1770,PANASONIC,TH-65FZ950U,Malaysia,582.0,4.0,Televisions
1771,PANASONIC,TH-65FZxxxU,Malaysia,582.0,4.0,Televisions
1772,PANASONIC,TH-55FZ1000U,Malaysia,439.0,3.5,Televisions
1773,PANASONIC,TH-55FZ950U,Malaysia,439.0,3.5,Televisions
1774,PANASONIC,TH-55FZxxx0U,Malaysia,439.0,3.5,Televisions
1779,SONIQ,N65UV17A*,China,570.0,4.0,Televisions
1780,SONIQ,N65UV17A-AU,China,570.0,4.0,Televisions
1781,SONIQ,N65UV17A-NZ,China,570.0,4.0,Televisions
1782,PANASONIC,TH-49FX700Z,Malaysia,315.0,4.0,Televisions
1783,PANASONIC,TH-55FX600A,Malaysia,363.0,4.5,Televisions
1784,PANASONIC,TH-49FX740Z,Malaysia,315.0,6.0,Televisions
1785,TEAC,LEV20A317HD,China,61.0,5.5,Televisions
1786,PANASONIC,TH-55FX700A,Malaysia,321.0,5.0,Televisions
1787,PANASONIC,TH-55FX700Z,Malaysia,321.0,5.0,Televisions
1788,PANASONIC,TH-55FX740Z,Malaysia,321.0,5.0,Televisions
1789,PANASONIC,TH-65FX600A,Malaysia,458.0,5.0,Televisions
1790,PANASONIC,TH-55FX600Z,Malaysia,363.0,4.5,Televisions
1791,PANASONIC,TH-55FX640Z,Malaysia,363.0,4.5,Televisions
1792,PANASONIC,TH-65FX600Z,Malaysia,458.0,5.0,Televisions
1793,PANASONIC,TH-65FX640Z,Malaysia,458.0,5.0,Televisions
1794,HISENSE,75P5,China,758.0,4.0,Televisions
1795,SEIKI,SC-39AU300,China,206.0,4.5,Televisions
1796,PANASONIC,TH-65FX700A,Malaysia,354.0,6.0,Televisions
1797,PANASONIC,TH-65FX700Z,Malaysia,354.0,6.0,Televisions
1798,PANASONIC,TH-65FX740Z,Malaysia,354.0,6.0,Televisions
1799,SEIKI,SC-49AU300,China,275.0,5.0,Televisions
1800,SEIKI,SC-49AU600,China,306.0,4.5,Televisions
1801,SAMSUNG,QA75Q6FNAW,Vietnam,671.0,4.5,Televisions
1802,SAMSUNG,QA65Q6FNA,Vietnam,423.0,5.0,Televisions
1803,SAMSUNG,QA65Q6FNAS,Vietnam,423.0,5.0,Televisions
1804,SAMSUNG,QA65Q6FNAW,Vietnam,423.0,5.0,Televisions
1805,SAMSUNG,QA55Q6FNA,Vietnam,375.0,4.5,Televisions
1806,SAMSUNG,QA55Q6FNAS,Vietnam,375.0,4.5,Televisions
1807,SAMSUNG,QA55Q6FNAW,Vietnam,375.0,4.5,Televisions
1808,TCL,43P6US,China,212.0,5.0,Televisions
1809,TCL,55C6US,China,316.0,5.0,Televisions
1810,TCL,50P6US,China,223.0,6.0,Televisions
1811,TCL,24D3000,China,65.0,6.0,Televisions
1812,TCL,60P4US,China,310.0,6.0,Televisions
1813,VEON,SRO19DVD2017,China,98.0,3.0,Televisions
1814,VEON,SRO43FHD2017,China,289.0,3.5,Televisions
1815,KOGAN,KALED19EH6000DRA,China,61.0,5.0,Televisions
1816,HISENSE,58P5,China,332.0,5.5,Televisions
1817,KOGAN,KALED55MU8010SZA,China,273.0,6.0,Televisions
1818,BLAUPUNKT,BP7500AU9000,China,646.0,4.5,Televisions
1819,BLAUPUNKT,BP5500AU9000,Australia,348.0,4.5,Televisions
1820,BLAUPUNKT,BP6500AU9000,China,468.0,4.5,Televisions
1821,HISENSE,65P8,China,412.0,5.5,Televisions
1822,LG,OLED55B8STB,"South Korea,Indonesia",385.0,4.0,Televisions
1823,LG,OLED65B8STB,"South Korea,Indonesia",524.0,4.0,Televisions
1824,BAUHN,ATV40FHD-0618,China,152.0,6.0,Televisions
1825,KOGAN,KALED43MU8010SZA,China,217.0,5.0,Televisions
1826,HISENSE,75P8,China,386.0,7.0,Televisions
1827,POLAROID,PH-2418FHDC,China,83.0,5.0,Televisions
1828,HISENSE,65P9,China,580.0,4.0,Televisions
1829,HISENSE,75P9,China,764.0,4.0,Televisions
1830,SAMSUNG,QA65Q8FNAW,"Mexico,Vietnam",562.0,4.0,Televisions
1831,SAMSUNG,QA55Q8FNAW,"Mexico,Vietnam",569.0,2.5,Televisions
1832,TCL,65C6US,China,400.0,5.5,Televisions
1833,TCL,49C6US,China,300.0,4.5,Televisions
1834,BLAUPUNKT,BP5000AU9000,China,305.0,4.5,Televisions
1835,BLAUPUNKT,BP430500FHS,China,196.0,5.0,Televisions
1836,BLAUPUNKT,BP320500HS,China,109.0,5.0,Televisions
1837,KOGAN,KALED32AH7000SZA,China,103.0,6.0,Televisions
1838,LG,49LU540H-TB,"South Korea,Indonesia",239.0,5.5,Televisions
1840,KOGAN,KALED49MU8010SZA,China,220.0,6.0,Televisions
1842,TCL,40D3000F,China,140.0,6.0,Televisions
1843,BAUHN,ATV75UHD-0618,China,835.0,3.5,Televisions
1845,TCL,32D3000,China,130.0,5.0,Televisions
1846,SONY,KD-65A9F,Malaysia,704.0,3.0,Televisions
1847,SONY,KD-75Z9F,Malaysia,867.0,3.0,Televisions
1848,BLAUPUNKT,BP5000AU6000,China,309.0,4.5,Televisions
1849,VEON,SRO504K2018,China,365.0,3.5,Televisions
1850,VEON,SRO58FHD2017,China,498.0,3.5,Televisions
1851,VEON,SRO50FHD2017,China,419.0,3.0,Televisions
1853,CHIQ,L32G5,China,134.0,4.5,Televisions
1854,CHIQ,U50G9,China,295.0,4.5,Televisions
1855,CHIQ,U55G9,China,379.0,4.5,Televisions
1856,CHIQ,U65G9,China,441.0,5.0,Televisions
1857,CHIQ,U70G11,China,594.0,4.5,Televisions
1862,TEAC,LEV24A118FHD,China,82.0,5.0,Televisions
1863,TEAC,LEV32A118HD,China,98.0,6.0,Televisions
1864,SAMSUNG,UA65KU6500W,Vietnam,560.0,4.0,Televisions
1865,THORN,TH-75UHD,China,649.0,4.5,Televisions
1866,MEDION,MD 31295,China,145.0,4.5,Televisions
1867,KONKA,UDL49MK794ANTS,China,276.0,5.0,Televisions
1868,KONKA,UDL55MK794ANTS,China,340.0,5.0,Televisions
1869,KONKA,UDL65MK794ANTS,China,335.0,6.0,Televisions
1870,SAMSUNG,HG75AJ690UK,Vietnam,551.0,5.0,Televisions
1871,SAMSUNG,HG65AJ690UK,Vietnam,434.0,5.0,Televisions
1872,SAMSUNG,HG55AJ690UK,Vietnam,386.0,4.0,Televisions
1873,SAMSUNG,HG49AJ690UK,Vietnam,332.0,4.0,Televisions
1874,SAMSUNG,HG43AJ690UK,Vietnam,259.0,4.0,Televisions
1875,KOGAN,KALED50JU8000QA,China,317.0,4.5,Televisions
1876,LG,24LU340C-TB,"South Korea,Indonesia",78.0,5.0,Televisions
1877,KOGAN,KALED32DH5000VA,China,98.0,6.0,Televisions
1878,KOGAN,KALED32DH5000VA ,China,98.0,6.0,Televisions
1879,KOGAN,KALED32DH5000VB ,China,98.0,6.0,Televisions
1880,KOGAN,KALED32DH5000VC ,China,98.0,6.0,Televisions
1881,KOGAN,KALED32DH5000VD,China,98.0,6.0,Televisions
1882,KOGAN,KALED32DH5000VE,China,98.0,6.0,Televisions
1883,KOGAN,KALED32DH5000VB,China,98.0,6.0,Televisions
1884,KOGAN,KALED32DH5000VC,China,98.0,6.0,Televisions
1887,TEAC,LEV40A118FHD,China,142.0,6.0,Televisions
1888,PLATINUM,PT2019LED,China,67.0,4.5,Televisions
1889,PLATINUM,PT4006LED-1,China,215.0,4.5,Televisions
1890,HISENSE,65P5,China,464.0,5.0,Televisions
1891,KONIC,KKD32MS550A2,China,131.0,5.0,Televisions
1892,KONIC,KKD40MS550A2,China,167.0,5.5,Televisions
1893,LAD,KL-4960D,China,298.0,5.5,Televisions
1894,LAD,KL-5060D,China,298.0,5.5,Televisions
1896,LAD,KL-55D3,China,298.0,5.5,Televisions
1897,LG,32LU340C-TB,"South Korea,Indonesia",98.0,6.0,Televisions
1898,LAD,HL-32D3S,China,143.0,4.5,Televisions
1899,SONY,KD-75X7800F,Malaysia,754.0,4.0,Televisions
1900,PHILIPS,24PHT4003/98,Netherlands,81.0,5.0,Televisions
1901,PHILIPS,40PFT5063/79,Netherlands,127.0,6.0,Televisions
1902,AKAI,AKTV-24COM,China,103.0,4.0,Televisions
1903,PHILIPS,55PUT7303/79,China,370.0,4.5,Televisions
1904,PHILIPS,50PUT7303/79,China,344.0,4.0,Televisions
1905,PHILIPS,22PFT5403/98,China,137.0,2.0,Televisions
1906,PHILIPS,65PUT7303/79,China,409.0,5.5,Televisions
1907,PHILIPS,50PUT6103/79,China,261.0,5.0,Televisions
1908,PHILIPS,55PUT6103/79,China,278.0,5.5,Televisions
1909,BAUHN,ATV58UHD-0718,China,486.0,3.5,Televisions
1910,SAMSUNG,UA50NU7090W,Vietnam,343.0,4.0,Televisions
1911,SAMSUNG,UA55NU7090W,Vietnam,386.0,4.0,Televisions
1912,SAMSUNG,UA65NU7090W,Vietnam,434.0,5.0,Televisions
1913,SAMSUNG,HG43AJ670UK,Vietnam,259.0,4.0,Televisions
1914,SAMSUNG,HG49AJ670UK,Vietnam,332.0,4.0,Televisions
1915,SAMSUNG,HG55AJ670UK,Vietnam,386.0,4.0,Televisions
1916,SAMSUNG,HG65AJ670UK,Vietnam,434.0,5.0,Televisions
1917,SAMSUNG,UA55LS03NA,Vietnam,467.0,3.5,Televisions
1918,SAMSUNG,UA55LS03NAS,Vietnam,467.0,3.5,Televisions
1919,SAMSUNG,UA55LS03NAW,Vietnam,467.0,3.5,Televisions
1920,SAMSUNG,UA65LS03NA,Vietnam,525.0,4.0,Televisions
1921,SAMSUNG,UA65LS03NAS,Vietnam,525.0,4.0,Televisions
1922,SAMSUNG,UA65LS03NAW,Vietnam,525.0,4.0,Televisions
1923,CHIQ,L24H3,China,72.0,5.5,Televisions
1924,CHIQ,L43G5,China,204.0,5.0,Televisions
1925,TEAC,LE40A4E1FHD,China,135.0,6.0,Televisions
1926,PHILIPS,55OLED873/79,China,532.0,3.0,Televisions
1927,PHILIPS,65OLED873/79,China,641.0,3.5,Televisions
1928,CHIQ,L39G4,China,166.0,5.0,Televisions
1929,TCL,32S6500S,China,124.0,5.0,Televisions
1930,CHIQ,L49G5,China,277.0,4.5,Televisions
1931,TCL,28D3000,China,110.0,4.5,Televisions
1932,TCL,50E18US,China,270.0,5.0,Televisions
1933,TCL,50P4US,China,270.0,5.0,Televisions
1934,TCL,50***US,China,270.0,5.0,Televisions
1935,TEAC,LE55A4S1UHD,Turkey,217.0,7.0,Televisions
1936,LG,49UU665H-TA,"South Korea,Indonesia",293.0,4.5,Televisions
1937,LG,65UU761H-TB,"South Korea,Indonesia",454.0,5.0,Televisions
1938,LG,65UU665H-TC,"South Korea,Indonesia",403.0,5.5,Televisions
1939,LG,43UU665H-TA,"South Korea,Indonesia",239.0,4.5,Televisions
1940,LG,55UU665H-TA,"South Korea,Indonesia",334.0,5.0,Televisions
1941,LG,55UU640C-TB,"South Korea,Indonesia",337.0,5.0,Televisions
1942,LG,65UU640C-TB,"South Korea,Indonesia",526.0,4.0,Televisions
1944,HISENSE,32P2,China,84.0,7.0,Televisions
1946,LG,60UK6200PTA,"South Korea,Indonesia",431.0,4.5,Televisions
1947,PALSONIC,PT4315SU,China,217.0,5.0,Televisions
1948,TCL,40S6500FS,China,158.0,5.5,Televisions
1949,DGTEC,DG3218HDC,China,110.0,5.5,Televisions
1950,AKAI,AK3218HD,China,135.0,4.5,Televisions
1952,POLAROID,PL6018UHDS,China,443.0,4.5,Televisions
1953,PALSONIC,PT3215SH,China,103.0,6.0,Televisions
1954,TCL,55E18US,China,290.0,5.5,Televisions
1955,TCL,55E19US,China,290.0,5.5,Televisions
1956,TCL,55P4US,China,290.0,5.5,Televisions
1958,TCL,65P4US,China,375.0,5.5,Televisions
1959,SAMSUNG,HG32AJ570NK,Vietnam,119.0,5.0,Televisions
1960,SAMSUNG,HG43AJ570MK,Vietnam,199.0,5.0,Televisions
1961,SAMSUNG,HG40AJ570MK,Vietnam,174.0,5.0,Televisions
1962,SAMSUNG,HG49AJ570MK,Vietnam,254.0,5.0,Televisions
1964,TCL,43S6500FS,China,175.0,5.5,Televisions
1965,AKAI,AK4919UHDS,China,291.0,4.5,Televisions
1966,PALSONIC,PT4915SU,China,220.0,6.0,Televisions
1968,TOSHIBA,55U9850A,China,268.0,6.0,Televisions
1969,SONIQ,N50UV18A*,China,350.0,4.0,Televisions
1970,SONIQ,N50UV18A-AU,China,350.0,4.0,Televisions
1971,SONIQ,N50UV18A-NZ,China,350.0,4.0,Televisions
1972,TCL,55S6500FS,China,230.0,6.0,Televisions
1973,TCL,49S6500FS,China,200.0,6.0,Televisions
1974,KOGAN,KALED32QH7000SKA,China,145.0,4.5,Televisions
1975,KOGAN,KALED75*U9010SKA,China,743.0,4.0,Televisions
1976,KOGAN,KALED75XU9010SKA,China,743.0,4.0,Televisions
1977,KOGAN,KALED75YU9010SKA,China,743.0,4.0,Televisions
1978,KOGAN,KALED75ZU9010SKA,China,743.0,4.0,Televisions
1979,KOGAN,KALED40QF7000SKA,China,202.0,4.5,Televisions
1980,BAUHN,ATV60UHD-0918,China,424.0,4.5,Televisions
1981,LG,55EU961H-TA,"South Korea,Indonesia",410.0,4.0,Televisions
1982,LG,65EU961H-TA,"South Korea,Indonesia",512.0,4.5,Televisions
1983,LG,43UU640C-TB,"South Korea,Indonesia",257.0,4.0,Televisions
1984,LG,49UU640C-TB,"South Korea,Indonesia",303.0,4.5,Televisions
1985,LG,70UU640C-TB,"South Korea,Indonesia",568.0,4.5,Televisions
1986,LG,75UU640C-TB,"South Korea,Indonesia",705.0,4.0,Televisions
1987,LG,86UU640C-TB,"South Korea,Indonesia",947.0,4.0,Televisions
1988,JVC,LT-32N370AN,China,130.0,5.0,Televisions
1989,KOGAN,KALED43*U9010SKA,China,368.0,2.5,Televisions
1990,KOGAN,KALED43XU9010SKA,China,368.0,2.5,Televisions
1991,KOGAN,KALED43YU9010SKA,China,368.0,2.5,Televisions
1992,KOGAN,KALED43ZU9010SKA,China,368.0,2.5,Televisions
1993,HITACHI,VZC32FHD5300,China,138.0,4.5,Televisions
1994,SHARP,LC-50UA6800X,Malaysia,353.0,4.0,Televisions
1995,JVC,LT-55N685*,China,460.0,3.5,Televisions
1997,JVC,LT-55N685AN,China,460.0,3.5,Televisions
1998,KOGAN,KALED58XU9010SKA,China,503.0,3.5,Televisions
1999,KOGAN,KALED24EH6000DVA,China,66.0,6.0,Televisions
2000,TEAC,LE32A318HD,Turkey,116.0,5.5,Televisions
2001,TEAC,LE40A318FHD,Turkey,171.0,5.5,Televisions
2002,TEAC,LE43A518UHD,Turkey,200.0,5.0,Televisions
2003,TEAC,LE43A718UHD,Turkey,200.0,5.0,Televisions
2004,TEAC,LE49A318FHD,Turkey,178.0,6.0,Televisions
2005,TEAC,LE49A518UHD,Turkey,272.0,5.0,Televisions
2006,TEAC,LE55A518UHD,Turkey,238.0,6.0,Televisions
2007,TEAC,LE49A718UHD,Turkey,236.0,5.5,Televisions
2008,TEAC,LE55A718UHD,Turkey,238.0,6.0,Televisions
2009,TEAC,LE65A718UHD,Turkey,301.0,6.0,Televisions
2010,KOGAN,KALED43JU8000ZE,China,217.0,5.0,Televisions
2011,VEON,VN40G62018,China,190.0,4.5,Televisions
2012,VEON,VN554KID50-P,China,423.0,4.0,Televisions
2013,SAMSUNG,UA43LS03NA,Vietnam,350.0,2.5,Televisions
2014,SAMSUNG,UA43LS03NAS,Vietnam,350.0,2.5,Televisions
2015,SAMSUNG,UA43LS03NAW,Vietnam,350.0,2.5,Televisions
2016,SAMSUNG,UA49LS03NA,Vietnam,456.0,2.5,Televisions
2017,SAMSUNG,UA49LS03NAS,Vietnam,456.0,2.5,Televisions
2018,SAMSUNG,UA49LS03NAW,Vietnam,456.0,2.5,Televisions
2019,KOGAN,KALED24DH5000VA,China,63.0,6.0,Televisions
2020,KOGAN,KALED65JU8000QA,China,465.0,5.0,Televisions
2021,JVC,LT-50N790A,China,380.0,3.5,Televisions
2022,JVL,D315A114-T,China,138.0,4.5,Televisions
2023,JVL,JVL032TVH001BLK,China,138.0,4.5,Televisions
2024,JVL,D315A114-T-S,China,138.0,4.5,Televisions
2025,JVL,JVL032TVHS01BLK,China,138.0,4.5,Televisions
2026,KOGAN,KALED50*U9010SKA,China,359.0,3.5,Televisions
2027,KOGAN,KALED50XU9010SKA,China,359.0,3.5,Televisions
2028,KOGAN,KALED50YU9010SKA,China,359.0,3.5,Televisions
2029,JVL,D55RWB624-U-T-S,China,361.0,4.5,Televisions
2030,JVL,JVL055TVHS01BLK,China,361.0,4.5,Televisions
2034,CHIQ,U58E7,China,368.0,5.0,Televisions
2035,PLATINUM,PT2020LED,China,65.0,5.0,Televisions
2036,JVL,D43RWB344-U-T-S,China,230.0,4.5,Televisions
2037,JVL,JVL043TVHS01BLK,China,230.0,4.5,Televisions
2038,JVL,D65RWB624-U-T-S,China,493.0,4.5,Televisions
2039,JVL,JVL065TVHS01BLK,China,493.0,4.5,Televisions
2040,KOGAN,KALED40AF7000STA,China,189.0,5.0,Televisions
2041,TCL,65*****,China,406.0,5.5,Televisions
2042,TCL,65E19US,China,406.0,5.5,Televisions
2043,TCL,65P4USM,China,406.0,5.5,Televisions
2044,AKAI,AK3219NF,China,130.0,5.0,Televisions
2045,PHILIPS,55PUT6103/75,China,278.0,5.5,Televisions
2046,PHILIPS,50PUT6103/75,China,246.0,5.5,Televisions
2047,TECO,LED24GFR*A-1,China,90.0,4.5,Televisions
2048,TECO,LED24GFRA-1,China,90.0,4.5,Televisions
2049,TECO,LED24GFRDA-1,China,90.0,4.5,Televisions
2050,HISENSE,55PX,China,408.0,4.0,Televisions
2051,KOGAN,KALED55JU8000ZA,China,391.0,4.0,Televisions
2052,BLAUPUNKT,BP6000AU9000,China,438.0,4.5,Televisions
2053,HISENSE,43P1,China,217.0,5.0,Televisions
2054,HISENSE,65PX,China,465.0,5.0,Televisions
2055,CHIQ,L20G4,China,71.0,4.5,Televisions
2056,CHIQ,U75G11,China,587.0,5.0,Televisions
2057,BAUHN,ATV55UHDS-1018,China,331.0,5.0,Televisions
2058,TECO,LED32GHR*A-1,China,105.0,6.0,Televisions
2059,TECO,LED32GHRA-1,China,105.0,6.0,Televisions
2060,TECO,LED32GHRDA-1,China,105.0,6.0,Televisions
2061,HITACHI,VZC24FHD5300V,China,91.0,4.5,Televisions
2062,AIWA,AW505U,China,399.0,3.0,Televisions
2063,SHARP,LC-60UA6800X,Malaysia,496.0,4.0,Televisions
2065,JVC,LT-40N570AN,China,200.0,4.5,Televisions
2066,KONIC,KUD55VT680AC,China,428.0,3.5,Televisions
2067,LAD,HL-55UD3S,China,398.0,4.0,Televisions
2068,AKAI,AK4019NF,China,204.0,4.5,Televisions
2069,JVC,LT-50N590A,China,415.0,3.0,Televisions
2070,HITACHI,UZ556800,China,331.0,5.0,Televisions
2071,HITACHI,UZ656800,China,441.0,5.0,Televisions
2072,HISENSE,24P2,China,85.0,5.0,Televisions
2074,JVC,LT-39N370AN,China,195.0,4.5,Televisions
2075,HITACHI,40FHDSM8,China,204.0,4.5,Televisions
2076,HITACHI,50UHDSM8,China,287.0,4.5,Televisions
2077,PHILIPS,55OLED803/75,China,594.0,2.5,Televisions
2078,PHILIPS,55OLED803/79,China,594.0,2.5,Televisions
2081,PHILIPS,65OLED803/75,China,806.0,2.5,Televisions
2082,PHILIPS,65OLED803/79,China,806.0,2.5,Televisions
2085,HITACHI,55UHDSM8,China,331.0,5.0,Televisions
2090,KOGAN,KALED75MU8010SZA,China,668.0,4.5,Televisions
2091,PLATINUM,PT5506UHD-5,China,401.0,4.0,Televisions
2092,VEON,SRO754K2018,China,936.0,3.0,Televisions
2094,JVC,LT-65N785AN,China,675.0,3.0,Televisions
2095,JVC,LT-58N790A,China,590.0,2.5,Televisions
2096,VIANO,STV70UHD4K,China,740.0,3.5,Televisions
2097,VEON,SRO322018,China,138.0,4.5,Televisions
2098,TOSHIBA,58U7880AZ,China,503.0,3.5,Televisions
2099,TOSHIBA,40L4750AZ,China,233.0,4.0,Televisions
2100,TOSHIBA,55U9850AZ,China,268.0,6.0,Televisions
2101,TOSHIBA,65U9850AZ,China,482.0,4.5,Televisions
2102,TOSHIBA,75U7880AZ,China,743.0,4.0,Televisions
2103,KONKA,KDG32M,China,123.0,5.5,Televisions
2104,KONKA,KDG32MD662ANTS,China,123.0,5.5,Televisions
2105,KONKA,KDG32MX665AN2,China,123.0,5.5,Televisions
2106,KONKA,KDG40M,China,200.0,4.5,Televisions
2107,KONKA,KDG40MD662ANTS,China,200.0,4.5,Televisions
2108,KONKA,KDG40MX665AN2,China,200.0,4.5,Televisions
2109,KONKA,49MK794ANTS,China,276.0,5.0,Televisions
2110,KONKA,KUD49MK794ANTS,China,276.0,5.0,Televisions
2112,KONKA,55MK794ANTS,China,340.0,5.0,Televisions
2113,KONKA,KUD55MK794ANTS,China,340.0,5.0,Televisions
2115,KONKA,65MK794ANTS,China,335.0,6.0,Televisions
2116,KONKA,KUD65MK794ANTS,China,335.0,6.0,Televisions
2118,PHILIPS,65PUT6703/75,China,445.0,5.0,Televisions
2120,PHILIPS,65PUT6703/79,China,445.0,5.0,Televisions
2122,KOGAN,KALED32EH6100DVA,China,130.0,5.0,Televisions
2123,KOGAN,KALED40GF7100VA,China,175.0,5.0,Televisions
2124,KOGAN,KALED50JU8100VA,China,280.0,5.0,Televisions
2125,KOGAN,KALED55JU8100VA,China,370.0,4.5,Televisions
2126,HITACHI,UZ756800,China,649.0,4.5,Televisions
2127,CHIQ,L40G4,China,188.0,5.0,Televisions
2128,CHIQ,L40G5,China,189.0,5.0,Televisions
2130,SONIQ,E32HV18A*,China,138.0,4.5,Televisions
2131,SONIQ,E32HV18A-AU,China,138.0,4.5,Televisions
2132,SONIQ,E32HV18A-NZ,China,138.0,4.5,Televisions
2134,JVC,LT-55N775AN,China,460.0,3.5,Televisions
2135,BAUHN,ATV50UHD-1218,China,226.0,6.0,Televisions
2136,KOGAN,KALED75JU8000GA,China,602.0,5.0,Televisions
2137,KOGAN,KALED43JU8100GA,China,183.0,5.5,Televisions
2138,KOGAN,KALED65KU8000GA,China,448.0,5.0,Televisions
2139,VEON,VN50U22018L,China,445.0,3.0,Televisions
2140,VEON,VN55U22018L,China,474.0,3.5,Televisions
2141,AKAI,AK5019UHDS,China,222.0,6.0,Televisions
