,Brand Name,Model Number,Size,Manufacturing Countries,Comparative Energy Consumption,Star Rating,Appliance Type,EcoLife Rating
1616,BENQ,XL2420ZE,24.0 LCD (LED),China,126,3,Computer Monitor,Medium
1620,HP,241v Monitor,24.0 LCD (LED),China,59,6,Computer Monitor,Low
1623,HP,241v,24.0 LCD (LED),China,59,6,Computer Monitor,Low
1624,TITAN ARMY,C34SW,34.0 LCD (LED),China,155,4,Computer Monitor,Medium
1625,SAMSUNG,LU32R59,31.0 LCD (LED),South Korea,177,3.5,Computer Monitor,Medium
1626,SAMSUNG,LU32R590CWEXXY,31.0 LCD (LED),South Korea,177,3.5,Computer Monitor,Medium
1627,SAMSUNG,LU32R592CWEXXY,31.0 LCD (LED),South Korea,177,3.5,Computer Monitor,Medium
1628,HP,244 (HSD-0025-W),24.0 LCD,China,56,6,Computer Monitor,Low
1629,HP,224,22.0 LCD (LED),China,57,6,Computer Monitor,Low
1630,PHILIPS,243S5L,24.0 LCD (LED),China,82,5,Computer Monitor,Low
1631,HP,174,17.0 LCD,China,34,7,Computer Monitor,Low
1632,VIEWSONIC,VS17557,24.0 LCD (LED),China,84,5,Computer Monitor,Low
1633,HP,204v,19.0 LCD,China,47,6,Computer Monitor,Low
1634,HP,204,19.0 LCD,China,39,7,Computer Monitor,Low
1635,KOGAN,KALED27MONQP*,27.0 LCD (LED),China,119,4,Computer Monitor,Medium
1636,KOGAN,KALED27MONQPB,27.0 LCD (LED),China,119,4,Computer Monitor,Medium
1637,KOGAN,KALED27MONQPC,27.0 LCD (LED),China,119,4,Computer Monitor,Medium
1638,ACER,VG271,27.0 LCD (LED),China,109,4.5,Computer Monitor,Medium
1639,ACER,VG271U,27.0 LCD (LED),China,160,3,Computer Monitor,Medium
1640,KOGAN,KAMN24F1CL*,24.0 LCD (LED),Australia,103,4,Computer Monitor,Medium
1641,KOGAN,KAMN24F1CLA,24.0 LCD (LED),Australia,103,4,Computer Monitor,Medium
1642,KOGAN,KAMN24F1CLB,24.0 LCD (LED),Australia,103,4,Computer Monitor,Medium
1643,KOGAN,KAMN24F1CLC,24.0 LCD (LED),Australia,103,4,Computer Monitor,Medium
1644,KOGAN,KAMN24F1CLD,24.0 LCD (LED),Australia,103,4,Computer Monitor,Medium
1645,SAMSUNG,LC24RG50FQEXXY,24.0 LCD (LED),China,122,3,Computer Monitor,Medium
1646,AOC,270LM00031,27.0 LCD,China,184,2,Computer Monitor,Medium
1651,HP,E223d,22.0 LCD (LED),China,75,5,Computer Monitor,Low
1652,LG,19MB35PE,19.0 LCD (LED),"Indonesia,South Korea,China",60,5.5,Computer Monitor,Low
1653,LG,32ML600M,32.0 LCD (LED),"Indonesia,South Korea,China",116,5.5,Computer Monitor,Medium
1654,ACER,UM.CX0SA.A01,34.0 LCD (LED),China,257,1.5,Computer Monitor,High
1655,ACER,UM.CX0SA.P01,34.0 LCD (LED),China,257,1.5,Computer Monitor,High
1656,ACER,UM.CX0SA.P02,34.0 LCD (LED),China,257,1.5,Computer Monitor,High
1657,ACER,UM.CX1SA.002,34.0 LCD (LED),China,257,1.5,Computer Monitor,High
1658,ACER,UM.CX1SG.002,34.0 LCD (LED),China,257,1.5,Computer Monitor,High
1659,ACER,X34,34.0 LCD (LED),China,257,1.5,Computer Monitor,High
1660,PHILIPS,252B9,25.0 LCD,China,96,5,Computer Monitor,Low
1661,KONKA,KD27810GC,27.0 LCD (LED),China,107,4.5,Computer Monitor,Medium
1662,HP,OMEN X 25,24.0 LCD (LED),China,98,4.5,Computer Monitor,Low
1663,HP,OMEN X 25f,24.0 LCD (LED),China,83,5,Computer Monitor,Low
1664,KONKA,KD32908GC,32.0 LCD (LED),China,182,3.5,Computer Monitor,Medium
1665,ACER,EI491CR,49.0 LCD (LED),China,223,4,Computer Monitor,High
1666,ACER,UM.SE1SA.P01,49.0 LCD (LED),China,223,4,Computer Monitor,High
1667,PHILIPS,288P6L,28.0 LCD (LED),China,244,1,Computer Monitor,High
1668,AOC,G2868,28.0 LCD,China,150,3.5,Computer Monitor,Medium
1669,VIEWSONIC,VS15826,17.0 LCD (LED),China,46,6,Computer Monitor,Low
1670,MSI,3EA36,24.0 LCD (LED),China,110,4,Computer Monitor,Medium
1671,MSI,Oculux NXG252R,24.0 LCD (LED),China,110,4,Computer Monitor,Medium
1674,SAMSUNG,LC49RG90SSEXXY,49.0 LCD (LED),South Korea,368,1.5,Computer Monitor,High
1675,PHILIPS,271E1C,27.0 LCD,China,112,4.5,Computer Monitor,Medium
1677,PHILIPS,271E1SC,27.0 LCD,China,112,4.5,Computer Monitor,Medium
1679,PHILIPS,170S9,17.0 LCD,China,49,6,Computer Monitor,Low
1680,LG,24ML600M,24.0 LCD (LED),"Indonesia,South Korea,China",57,6,Computer Monitor,Low
1681,MSI,3DA2,31.0 LCD (LED),Taiwan,219,2.5,Computer Monitor,High
1682,LG,27ML600M,27.0 LCD (LED),"Indonesia,South Korea,China",71,6,Computer Monitor,Low
1683,LG,27UL500,27.0 LCD (LED),"Indonesia,South Korea,China",129,4,Computer Monitor,Medium
1684,HP,E273d,27.0 LCD (LED),China,103,5,Computer Monitor,Medium
1685,BENQ,XL2430,24.0 LCD (LED),China,118,3.5,Computer Monitor,Medium
1686,ACER,XV272U,27.0 LCD (LED),China,150,3.5,Computer Monitor,Medium
1687,SAMSUNG,LC27R500FHEXXY,27.0 LCD (LED),China,126,4,Computer Monitor,Medium
1688,VIEWSONIC,VS17484,24.0 LCD (LED),China,95,4.5,Computer Monitor,Low
1689,LG,27UL650,27.0 LCD (LED),"Indonesia,South Korea,China",114,4.5,Computer Monitor,Medium
1690,ACER,CB271HU,27.0 LCD (LED),China,146,3,Computer Monitor,Medium
1692,ACER,XV273K,27.0 LCD (LED),China,207,1.5,Computer Monitor,High
1693,HP,27f 4k Display,27.0 LCD (LED),China,115,4.5,Computer Monitor,Medium
1694,HP,34f Curved Display,34.0 LCD (LED),China,174,3.5,Computer Monitor,Medium
1695,ACER,KG271UA,27.0 LCD (LED),China,122,4,Computer Monitor,Medium
1696,ACER,ED322QR,32.0 LCD (LED),China,136,4.5,Computer Monitor,Medium
1697,LG,24MD4KL,24.0 LCD (LED),"South Korea,Indonesia,China",150,2.5,Computer Monitor,Medium
1698,PHILIPS,322M7C,32.0 LCD,China,121,5,Computer Monitor,Medium
1699,BENQ,VZ2350,23.0 LCD (LED),China,76,5,Computer Monitor,Low
1700,BENQ,VZ2350HM,23.0 LCD (LED),China,76,5,Computer Monitor,Low
